Date,Open,High,Low,Close,Adj,Volume
2/28/2018,275.679993,276.190002,271.290009,271.649994,268.143005,121907800
3/1/2018,271.410004,273.170013,266,267.700012,264.244049,176855100
3/2/2018,265.799988,269.720001,264.820007,269.079987,265.606201,139083200
3/5/2018,267.730011,272.890015,267.609985,272.190002,268.676025,97307400
3/6/2018,273.299988,273.390015,271.179993,272.880005,269.357147,79213200
3/7/2018,270.420013,273.179993,270.200012,272.779999,269.258453,87063500
3/8/2018,273.549988,274.23999,272.420013,274.100006,270.561401,66901200
3/9/2018,275.700012,278.869995,275.339996,278.869995,275.269775,113625300
3/12/2018,279.200012,279.910004,278.079987,278.519989,274.924316,71924800
3/13/2018,279.839996,280.410004,276.029999,276.720001,273.147583,91968900
3/14/2018,277.809998,278.019989,274.670013,275.299988,271.74588,105895100
3/15/2018,275.880005,276.609985,274.429993,275,271.449738,83433000
3/16/2018,274.5,275.390015,274.140015,274.200012,271.744141,100343700
3/19/2018,273.350006,274.399994,268.619995,270.48999,268.067322,109208400
3/20/2018,270.940002,271.670013,270.179993,270.950012,268.523254,59757300
3/21/2018,270.899994,273.269989,270.190002,270.429993,268.007874,78709600
3/22/2018,267.910004,268.869995,263.359985,263.670013,261.308441,148785900
3/23/2018,264.170013,264.540009,257.829987,258.049988,255.738739,183534800
3/26/2018,262.130005,265.429993,259.410004,265.109985,262.735504,141956100
3/27/2018,266.170013,266.769989,258.839996,260.600006,258.26593,129941400
3/28/2018,260.75,262.640015,258.579987,259.829987,257.502777,146452300
3/29/2018,261.119995,265.26001,259.839996,263.149994,260.79306,111601600
4/2/2018,262.549988,263.130005,254.669998,257.470001,255.163956,186286300
4/3/2018,258.869995,261.309998,256.839996,260.769989,258.434387,119956900
4/4/2018,256.75,264.359985,256.600006,263.559998,261.199402,123715300
4/5/2018,265.549988,266.640015,264.320007,265.640015,263.260773,82652600
4/6/2018,263.420013,265.109985,258,259.720001,257.393829,179521200
4/9/2018,261.369995,264.839996,259.940002,261,258.662323,105442900
4/10/2018,264.269989,266.040009,262.980011,265.149994,262.775146,103529000
4/11/2018,263.470001,265.640015,263.390015,263.76001,261.397644,91140200
4/12/2018,265.26001,267,265.059998,265.929993,263.548187,68890500
4/13/2018,267.410004,267.540009,264.01001,265.149994,262.775146,85079200
4/16/2018,267,268.200012,266.070007,267.329987,264.935638,63405300
4/17/2018,269.329987,270.869995,268.75,270.190002,267.77002,64682000
4/18/2018,270.690002,271.299988,269.869995,270.390015,267.968262,57303900
4/19/2018,269.649994,269.880005,267.720001,268.890015,266.481689,77655900
4/20/2018,268.809998,269.059998,265.609985,266.609985,264.222076,99953100
4/23/2018,267.26001,267.890015,265.350006,266.570007,264.182465,65558000
4/24/2018,267.730011,267.980011,261.279999,262.980011,260.624603,112885500
4/25/2018,262.910004,264.130005,260.850006,263.630005,261.268799,103840900
4/26/2018,264.790009,267.25,264.290009,266.309998,263.924774,67731900
4/27/2018,267,267.339996,265.5,266.559998,264.172546,57053600
4/30/2018,267.26001,267.890015,264.429993,264.51001,262.1409,82182300
5/1/2018,263.869995,265.100006,262.109985,264.980011,262.606689,74203400
5/2/2018,264.76001,265.679993,262.76001,263.200012,260.842651,86368900
5/3/2018,262.26001,263.359985,259.049988,262.619995,260.267822,136311500
5/4/2018,261.519989,266.790009,261.149994,266.019989,263.63736,91222100
5/7/2018,266.890015,268.019989,266.109985,266.920013,264.529327,55304900
5/8/2018,266.5,267.329987,265.149994,266.920013,264.529327,67499200
5/9/2018,267.679993,269.869995,267.089996,269.5,267.086212,59666100
5/10/2018,270.339996,272.390015,270.220001,272.019989,269.583618,72063900
5/11/2018,272.160004,273.149994,271.579987,272.850006,270.406189,59871500
5/14/2018,273.339996,274.079987,272.359985,272.980011,270.535034,54790600
5/15/2018,271.589996,271.609985,270.029999,271.100006,268.671906,87036100
5/16/2018,271.140015,272.76001,271.109985,272.23999,269.801666,53942600
5/17/2018,271.940002,273.230011,271.130005,272.01001,269.57373,56536400
5/18/2018,271.619995,272.029999,270.929993,271.329987,268.899811,64368000
5/21/2018,273.01001,273.980011,272.570007,273.369995,270.921539,58025900
5/22/2018,273.959991,274.25,272.23999,272.609985,270.168335,52966400
5/23/2018,271.170013,273.390015,270.98999,273.359985,270.911621,61021700
5/24/2018,272.910004,273.220001,270.779999,272.799988,270.356659,74295200
5/25/2018,272.149994,272.859985,271.579987,272.149994,269.712463,56374800
5/29/2018,270.309998,271.170013,267.76001,269.019989,266.610474,114128800
5/30/2018,270.5,273.109985,270.420013,272.609985,270.168335,69678400
5/31/2018,272.149994,272.48999,270.26001,270.940002,268.513306,93519900
6/1/2018,272.410004,273.940002,272.329987,273.600006,271.149475,68905300
6/4/2018,274.529999,275.190002,274.26001,274.899994,272.437836,44165500
6/5/2018,275.049988,275.529999,274.179993,275.100006,272.636078,51135000
6/6/2018,275.790009,277.519989,275.089996,277.399994,274.915466,62732200
6/7/2018,277.950012,278.279999,276.339996,277.369995,274.885712,72969400
6/8/2018,276.850006,278.25,276.660004,278.190002,275.698364,72139700
6/11/2018,278.440002,279.369995,278.309998,278.559998,276.065063,58892500
6/12/2018,279.029999,279.329987,278.190002,278.920013,276.421844,72329000
6/13/2018,279.190002,279.480011,277.799988,278.029999,275.539795,79070600
6/14/2018,279.01001,279.329987,278.059998,278.730011,276.233551,77097600
6/15/2018,276.600006,277.51001,275.350006,277.130005,275.881134,120041600
6/18/2018,275.48999,276.700012,274.950012,276.559998,275.31369,52917600
6/19/2018,274,275.75,273.529999,275.5,274.258484,97531500
6/20/2018,276.269989,276.720001,275.589996,275.970001,274.726379,53785500
6/21/2018,275.959991,275.980011,273.679993,274.23999,273.00415,71061400
6/22/2018,275.660004,275.790009,274.48999,274.73999,273.501892,54898500
6/25/2018,273.440002,273.619995,269.100006,271,269.778778,137854200
6/26/2018,271.640015,272.559998,270.790009,271.600006,270.376068,68547400
6/27/2018,272.26001,273.869995,269.179993,269.350006,268.1362,105110700
6/28/2018,269.290009,271.75,268.48999,270.890015,269.669281,76650500
6/29/2018,272.119995,273.660004,271.149994,271.279999,270.057495,97592500
7/2/2018,269.51001,272.040009,269.23999,271.859985,270.634888,63554800
7/3/2018,272.869995,272.980011,270.420013,270.899994,269.679199,42187100
7/5/2018,272.170013,273.179993,270.959991,273.109985,271.879242,56925900
7/6/2018,273.140015,275.839996,272.709991,275.420013,274.178864,66493700
7/9/2018,276.549988,277.959991,276.5,277.899994,276.647675,50550400
7/10/2018,278.410004,279.01001,278.079987,278.899994,277.643158,51966800
7/11/2018,277.149994,278.040009,276.519989,276.859985,275.612335,77054700
7/12/2018,278.279999,279.429993,277.600006,279.369995,278.111053,60124700
7/13/2018,279.170013,279.929993,278.660004,279.589996,278.330048,48216000
7/16/2018,279.640015,279.799988,278.839996,279.339996,278.081177,48201000
7/17/2018,278.470001,280.910004,278.410004,280.470001,279.206085,52315500
7/18/2018,280.559998,281.179993,280.059998,281.059998,279.793427,44593500
7/19/2018,280.309998,280.73999,279.459991,280,278.73822,61412100
7/20/2018,279.769989,280.480011,279.5,279.679993,278.419647,82337700
7/23/2018,279.450012,280.429993,279.059998,280.200012,278.937317,47047600
7/24/2018,281.790009,282.559998,280.630005,281.609985,280.340942,68026900
7/25/2018,281.329987,284.369995,281.279999,284.01001,282.730133,78882900
7/26/2018,283.200012,284.109985,283.089996,283.339996,282.063141,57919500
7/27/2018,283.709991,283.820007,280.380005,281.420013,280.151825,76768700
7/30/2018,281.51001,281.690002,279.359985,279.950012,278.688446,63742500
7/31/2018,280.809998,282.019989,280.380005,281.329987,280.062195,68570500
8/1/2018,281.559998,282.130005,280.130005,280.859985,279.59433,53853300
8/2/2018,279.390015,282.579987,279.160004,282.390015,281.117462,63426400
8/3/2018,282.529999,283.660004,282.329987,283.600006,282.321991,53935400
8/6/2018,283.640015,284.98999,283.200012,284.640015,283.3573,39400900
8/7/2018,285.390015,286.01001,285.23999,285.579987,284.29306,43196600
8/8/2018,285.390015,285.910004,284.940002,285.459991,284.173584,42114600
8/9/2018,285.529999,285.970001,284.920013,285.070007,283.78537,35652400
8/10/2018,283.450012,284.059998,282.359985,283.160004,281.883972,77076000
8/13/2018,283.470001,284.160004,281.769989,282.100006,280.828735,65686900
8/14/2018,282.920013,284.170013,282.480011,283.899994,282.620636,43842000
8/15/2018,282.380005,282.540009,280.160004,281.779999,280.510193,102925400
8/16/2018,283.399994,285.040009,283.359985,284.059998,282.779907,69967900
8/17/2018,283.829987,285.559998,283.369995,285.059998,283.775391,65618500
8/20/2018,285.570007,285.970001,285.059998,285.670013,284.38266,39807500
8/21/2018,286.25,287.309998,285.709991,286.339996,285.049622,67272000
8/22/2018,285.880005,286.76001,285.579987,286.170013,284.880402,44993300
8/23/2018,285.970001,286.940002,285.429993,285.790009,284.502136,49204900
8/24/2018,286.440002,287.670013,286.380005,287.51001,286.214386,57487400
8/27/2018,288.859985,289.899994,288.679993,289.779999,288.474121,57072400
8/28/2018,290.299988,290.420013,289.399994,289.920013,288.613525,46943500
8/29/2018,290.160004,291.73999,289.890015,291.480011,290.166473,61485500
8/30/2018,290.940002,291.359985,289.630005,290.299988,288.991791,61229500
8/31/2018,289.839996,290.809998,289.290009,290.309998,289.00174,66140800
9/4/2018,289.839996,290.209991,288.679993,289.809998,288.503998,57594400
9/5/2018,289.410004,289.640015,287.890015,289.029999,287.727509,72452400
9/6/2018,289.149994,289.48999,287,288.160004,286.86145,65909900
9/7/2018,286.980011,288.700012,286.709991,287.600006,286.303955,73524800
9/10/2018,288.73999,289.040009,287.880005,288.100006,286.801697,50210900
9/11/2018,287.369995,289.549988,286.980011,289.049988,287.747406,50530500
9/12/2018,289.059998,289.799988,288.230011,289.119995,287.817108,59810800
9/13/2018,290.320007,291.040009,290,290.829987,289.519379,51034200
9/14/2018,291.059998,291.269989,290,290.880005,289.569183,55079900
9/17/2018,290.820007,290.859985,289.029999,289.339996,288.036102,68244000
9/18/2018,289.579987,291.579987,289.549988,290.910004,289.59903,61930400
9/19/2018,290.970001,291.690002,290.829987,291.220001,289.907654,49080600
9/20/2018,292.640015,293.940002,291.23999,293.579987,292.256989,100360600
9/21/2018,293.089996,293.220001,291.809998,291.98999,291.98999,105479700
9/24/2018,291.339996,291.5,290.369995,291.019989,291.019989,53409600
9/25/2018,291.529999,291.649994,290.480011,290.75,290.75,44370000
9/26/2018,290.910004,292.23999,289.410004,289.880005,289.880005,79739700
9/27/2018,290.410004,291.910004,290.100006,290.690002,290.690002,59249500
9/28/2018,289.98999,291.279999,289.950012,290.720001,290.720001,70091400
10/1/2018,292.109985,292.929993,290.980011,291.730011,291.730011,62078900
10/2/2018,291.559998,292.359985,291.140015,291.559998,291.559998,47258200
10/3/2018,292.73999,293.209991,291.320007,291.720001,291.720001,64694600
10/4/2018,291.179993,291.23999,287.660004,289.440002,289.440002,111545900
10/5/2018,289.690002,290.269989,286.220001,287.820007,287.820007,105951700
10/8/2018,287.049988,288.220001,285.5,287.820007,287.820007,87742200
10/9/2018,287.390015,288.859985,286.769989,287.399994,287.399994,74339000
10/10/2018,286.829987,286.910004,277.880005,278.299988,278.299988,214731000
10/11/2018,277.079987,278.899994,270.359985,272.170013,272.170013,274840500
10/12/2018,276.769989,277.089996,272.369995,275.950012,275.950012,183186500
10/15/2018,275.549988,277.040009,274.299988,274.399994,274.399994,102263700
10/16/2018,276.600006,280.820007,276.070007,280.399994,280.399994,118255800
10/17/2018,280.440002,281.149994,277.559998,280.450012,280.450012,110626000
10/18/2018,279.399994,280.070007,274.970001,276.399994,276.399994,134557500
10/19/2018,277.130005,279.299988,275.470001,276.25,276.25,139901600
10/22/2018,277,277.359985,274.410004,275.01001,275.01001,82415800
10/23/2018,270.950012,274.869995,268.609985,273.609985,273.609985,146352700
10/24/2018,273.329987,273.76001,264.700012,265.320007,265.320007,177806700
10/25/2018,267.380005,271.809998,266.230011,270.079987,270.079987,138061500
10/26/2018,265.920013,271,262.290009,265.329987,265.329987,201574600
10/29/2018,268.799988,270.25,259.850006,263.859985,263.859985,160749100
10/30/2018,263.670013,268.119995,263.119995,267.769989,267.769989,157116000
10/31/2018,270.649994,273.230011,270.119995,270.630005,270.630005,128296300
11/1/2018,271.600006,273.730011,270.380005,273.51001,273.51001,99495000
11/2/2018,274.75,275.230011,269.589996,271.890015,271.890015,122634100
11/5/2018,272.440002,274.01001,271.350006,273.390015,273.390015,65622500
11/6/2018,273.320007,275.299988,273.25,275.119995,275.119995,60085900
11/7/2018,277.559998,281.100006,277.079987,281.01001,281.01001,102752100
11/8/2018,280.109985,281.220001,279.220001,280.5,280.5,65584900
11/9/2018,279.029999,279.23999,276.179993,277.76001,277.76001,98812600
11/12/2018,277.190002,277.459991,271.98999,272.570007,272.570007,99673600
11/13/2018,273.089996,275.329987,271.25,272.059998,272.059998,98176600
11/14/2018,274.160004,274.609985,268.450012,270.200012,270.200012,125335900
11/15/2018,268.779999,273.540009,267.01001,273.019989,273.019989,135101400
11/16/2018,271.790009,274.75,271.209991,273.730011,273.730011,126668000
11/19/2018,273.049988,273.380005,268.070007,269.100006,269.100006,103061700
11/20/2018,265.359985,267,263.149994,264.119995,264.119995,136021300
11/21/2018,265.859985,267.149994,265.01001,265.019989,265.019989,75563700
11/23/2018,263.179993,264.820007,263.070007,263.25,263.25,42807900
11/26/2018,265.779999,267.75,265.339996,267.5,267.5,79843900
